env,algo,config_name,seed,final_return,best_return,auc_return,collapse,severe_collapse,degradation_ratio,walltime_s,total_steps,drift_max,drift_p95,drift_final,kl_max,kl_p95,kl_final,mu_target_max,mu_target_p95,value_ev_mean,value_ev_final,value_ev_min,value_pc_loss_final,value_pc_loss_trend,pretanh_sat_max,pretanh_sat_final,log_std_mean_final,frac_std_at_min_final,frac_std_at_max_final
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt40_clip1,3,-374.14,827.43,365.84,1,1,-0.452,437.6,1007616,0.7326099276542664,0.4392699122428889,0.7326099276542664,0.6423515677452087,0.22305192351341221,0.31051093339920044,50.750877380371094,38.22022399902343,0.6093968065773568,0.5916305780410767,-0.638359785079956,0.04986191168427467,0.15158601376079098,0.214111328125,0.20973714192708334,-0.8269466161727905,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt80_clip1,1,799.05,902.64,501.25,0,0,0.885,427.0,1007616,0.6454660892486572,0.4454474449157715,0.36585208773612976,0.3986354470252991,0.17607926726341241,0.08170437812805176,43.29021453857422,35.606004333496095,0.21558939974482466,-0.055260658264160156,-0.4927009344100952,0.013132626190781593,0.05800231049708305,0.22021484375,0.22021484375,-0.6895772814750671,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt80_clip1,2,823.85,828.72,407.64,0,0,0.994,430.0,1007616,1.0724022388458252,0.5093821585178375,0.3819688856601715,0.882638156414032,0.29810910224914505,0.08012926578521729,83.5542984008789,34.4020809173584,0.19828758346356026,0.13111472129821777,-2.2230098247528076,0.008516082540154457,0.036923401264875505,0.15089925130208334,0.11383056640625,-0.7286409139633179,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt80_clip1,3,1002.73,1147.07,727.12,0,0,0.874,441.7,1007616,1.679276704788208,0.8710655689239502,0.4839475750923157,3.005836009979248,1.03422472476959,0.2561725974082947,77.87513732910156,49.407382202148426,0.5905843643638177,0.9888222217559814,-1.0003838539123535,0.008466420695185661,0.057826797677805526,0.5716349283854166,0.5716349283854166,-0.9790506362915039,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt10_clip1,1,-8.14,-7.19,-7.98,0,0,1.131,378.3,1007616,0.0020959218963980675,0.0016825890052132306,0.0014557373942807317,2.8312206268310547e-05,2.2345781326293944e-05,1.3589859008789062e-05,21.714815139770508,18.203322982788084,-0.7668022246864753,-0.7838701009750366,-1.4310932159423828,0.061292555183172226,0.2142413574178016,0.07210286458333333,0.052571614583333336,-0.0988316759467125,0.0,0.010986328125
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt10_clip1,2,-11.26,-9.41,-10.71,0,0,1.197,384.5,1007616,0.0019849087111651897,0.0015380108496174216,0.0010719926794990897,3.421306610107422e-05,3.296732902526854e-05,1.7464160919189453e-05,33.19915771484375,19.102488517761216,-0.40858448908580997,-0.48324644565582275,-0.7943161725997925,0.045256078243255615,0.16859924876377816,0.07021077473958333,0.048685709635416664,-0.10256163775920868,0.0,0.007731120102107525
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt10_clip1,3,-14.1,-9.71,-12.39,0,0,1.451,411.1,1007616,0.001864841440692544,0.001409134780988097,0.0008444773266091943,1.8596649169921875e-05,1.6796588897705075e-05,1.3053417205810547e-05,24.02027130126953,16.1561429977417,-0.258314116214349,-0.09676980972290039,-0.9651976823806763,0.06400000303983688,0.20769910467957303,0.07967122395833333,0.06414794921875,-0.0416250005364418,0.0,0.014322916977107525
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt20_clip1,1,-8.17,-6.95,-8.0,0,0,1.175,390.1,1007616,0.002435143571346998,0.0017164210905320943,0.001234495546668768,2.944469451904297e-05,2.3996829986572264e-05,1.2516975402832031e-05,25.252662658691406,19.268747138977048,-0.7810733308637046,-0.6336981058120728,-1.4166662693023682,0.062284551560878754,0.20873938899226535,0.07210286458333333,0.0516357421875,-0.09412245452404022,0.0,0.010660807602107525
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt20_clip1,2,-11.46,-9.31,-10.76,0,0,1.231,390.5,1007616,0.002161589451134205,0.0015361186000518497,0.0011971755884587765,3.5881996154785156e-05,3.234744071960449e-05,2.008676528930664e-05,25.694551467895508,19.755821990966794,-0.4216431292091928,-0.5203368663787842,-0.8646535873413086,0.042978886514902115,0.17253908760192113,0.07057698567708333,0.04779052734375,-0.10364514589309692,0.0,0.007568359375
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt20_clip1,3,-14.03,-8.84,-11.75,0,0,1.587,412.0,1007616,0.0016772325616329908,0.0015377057599835096,0.001034485874697566,2.0444393157958984e-05,1.7678737640380857e-05,1.1265277862548828e-05,19.98711395263672,16.062573528289793,-0.2514027269875131,-0.1976689100265503,-0.9535166025161743,0.06548190116882324,0.21413128583197072,0.07967122395833333,0.06563313802083333,-0.040558457374572754,0.0,0.014567057602107525
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt40_clip1,1,-8.13,-7.62,-7.98,0,0,1.067,388.0,1007616,0.0019548796117305756,0.0017077767755836247,0.001111182733438909,2.4318695068359375e-05,2.257227897644043e-05,1.0907649993896484e-05,26.941713333129883,19.946352195739745,-0.7561234923882213,-0.602386474609375,-1.4316165447235107,0.05936530604958534,0.20571024348410838,0.07210286458333333,0.051371256510416664,-0.09661229699850082,0.0,0.01228841207921505
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt40_clip1,2,-11.51,-9.3,-10.9,0,0,1.238,387.0,1007616,0.0019178210059180856,0.0015644798404537141,0.0009000475401990116,3.707408905029297e-05,3.354549407958984e-05,1.8477439880371094e-05,29.85700225830078,20.614859199523917,-0.4366980199891377,-0.4653118848800659,-0.9596401453018188,0.043752528727054596,0.18065314070854327,0.071044921875,0.047220865885416664,-0.10494973510503769,0.0,0.008056640625
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt40_clip1,3,-14.1,-8.77,-11.74,0,0,1.609,411.5,1007616,0.00171579176094383,0.001543607329949736,0.0009301651152782142,1.913309097290039e-05,1.5854835510253906e-05,1.1563301086425781e-05,17.87344741821289,16.13573703765869,-0.25304645639124923,-0.1560056209564209,-0.9281551837921143,0.06674271821975708,0.20568916383179223,0.07967122395833333,0.06490071614583333,-0.04101976007223129,0.0,0.015543620102107525
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt80_clip1,1,-8.26,-7.51,-8.1,0,0,1.1,389.8,1007616,0.002167731523513794,0.001895913807675242,0.0009280816884711385,2.5928020477294922e-05,2.210140228271484e-05,1.1861324310302734e-05,31.520174026489258,18.881650924682614,-0.772642772372176,-0.6658022403717041,-1.4312567710876465,0.05615323781967163,0.20643070735451574,0.07210286458333333,0.051778157552083336,-0.09495755285024643,0.0,0.013427734375
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt80_clip1,2,-11.39,-9.32,-10.71,0,0,1.222,390.6,1007616,0.0018180296756327152,0.0016067978460341692,0.001032504835166037,3.743171691894531e-05,3.2901763916015625e-05,1.9490718841552734e-05,28.717010498046875,20.212567901611322,-0.4260851387085953,-0.546988844871521,-0.9331475496292114,0.04118339717388153,0.17405441921171222,0.07021077473958333,0.04815673828125,-0.10139837116003036,0.0,0.0076497397385537624
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt80_clip1,3,-14.68,-9.51,-12.63,0,0,1.544,413.8,1007616,0.001886066165752709,0.0016168290283530948,0.0012924432521685958,1.8298625946044922e-05,1.6623735427856444e-05,1.5974044799804688e-05,20.83895492553711,16.436684989929198,-0.25576281547546387,-0.23508882522583008,-0.9224358797073364,0.061200372874736786,0.1962346277525823,0.07967122395833333,0.06695556640625,-0.034163326025009155,0.0,0.01619466207921505
