|param: value|
|experiment_name:  pc_actor_critic_sgd_tanh_ts10_bench_mt40_clip1|
|seed:  2|
|write_logs_to_file:  False|
|save_model:  False|
|env_name:  halfcheetah|
|num_envs:  256|
|num_train_levels:  200|
|distribution_mode:  easy|
|arm_means:  (1.0, 0.9)|
|deterministic_rewards:  True|
|episode_length:  1000|
|eval_env:  True|
|num_eval_episodes:  10|
|eval_every:  10|
|total_timesteps:  1000000|
|unroll_length:  32|
|gamma:  0.99|
|gae_lambda:  0.95|
|learning_rate:  0.0003|
|value_learning_rate:  0.0003|
|target_scale:  1.0|
|pc_steps_per_update:  1|
|update_epochs:  2|
|num_minibatches:  4|
|normalize_advantages:  True|
|max_t1:  40|
|normalize_rewards:  True|
|exp_std:  True|
|state_indep_std:  False|
|optimizer:  sgd|
|max_grad_norm:  1.0|
|width:  64|
|depth:  2|
|act_fn:  tanh|
|policy_init_logit_bias:  None|
|checkpoint_dir:  /workspace/PCPG/outputs/checkpoints|
INFO:2026-07-24 11:48:31,435:jax._src.xla_bridge:924: Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
INFO:2026-07-24 11:48:31,453:jax._src.xla_bridge:924: Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
E0724 11:48:32.253738   79545 ptx_compiler_helpers.cc:87] *** WARNING *** Invoking ptxas with version 12.4.131, which corresponds to a CUDA version <=12.6.2. CUDA versions 12.x.y up to and including 12.6.2 miscompile certain edge cases around clamping.
Please upgrade to CUDA 12.6.3 or newer.
Using JAX default device: cuda:0.
/usr/local/lib/python3.11/dist-packages/brax/io/mjcf.py:480: UserWarning: Brax System, piplines and environments are not actively being maintained. Please see MJX for a well maintained JAX-based physics engine: https://github.com/google-deepmind/mujoco/tree/main/mjx. For a host of environments that use MJX, see: https://github.com/google-deepmind/mujoco_playground.
  warnings.warn(
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
{'training/total_steps': 8192, 'training/updates': 1, 'training/walltime': np.float64(26.723), 'training/update_time': np.float64(26.723), 'training/policy_pc_loss': 5.144565582275391, 'training/value_pc_loss': 2.183411121368408, 'training/mean_value': -0.058949150145053864, 'training/mean_reward': -0.1624971628189087, 'training/mean_advantage_abs': 0.7319126725196838, 'diag/policy_grad_norm_max': 0.6968332529067993, 'diag/policy_grad_norm_mean': 0.666196882724762, 'diag/value_explained_var': 0.010125398635864258, 'diag/log_std_mean': -0.03006613999605179, 'diag/log_std_min': -1.016090750694275, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0516764335334301, 'diag/mu_abs_mean': 0.25966283679008484, 'diag/policy_drift_mean': 0.0002094891096930951, 'diag/policy_drift_max': 0.0015088560758158565, 'diag/policy_kl_mean': 3.7429272197186947e-06, 'diag/policy_kl_max': 1.8894672393798828e-05, 'diag/mu_target_mag_mean': 1.0735235214233398, 'diag/mu_target_mag_max': 25.694551467895508, 'diag/pretanh_sat_frac': 0.07021077473958333}
{'eval/num_episodes': 10, 'eval/mean_score': np.float64(-9.3012), 'eval/std_score': np.float64(0.8378), 'eval/mean_episode_length': np.float64(1000.0), 'eval/eval_time': np.float64(48.776)}
{'training/total_steps': 90112, 'training/updates': 11, 'training/walltime': np.float64(88.076), 'training/update_time': np.float64(1.277), 'training/policy_pc_loss': 5.280275344848633, 'training/value_pc_loss': 0.06451430916786194, 'training/mean_value': -0.08433257043361664, 'training/mean_reward': -0.017831511795520782, 'training/mean_advantage_abs': 0.79851233959198, 'diag/policy_grad_norm_max': 0.8029003143310547, 'diag/policy_grad_norm_mean': 0.7581862211227417, 'diag/value_explained_var': -0.515819787979126, 'diag/log_std_mean': -0.03287770226597786, 'diag/log_std_min': -0.8675060272216797, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.032958984375, 'diag/mu_abs_mean': 0.24701270461082458, 'diag/policy_drift_mean': 0.00017888599541038275, 'diag/policy_drift_max': 0.0010098697384819388, 'diag/policy_kl_mean': 6.309754098765552e-06, 'diag/policy_kl_max': 3.6597251892089844e-05, 'diag/mu_target_mag_mean': 0.7490139007568359, 'diag/mu_target_mag_max': 10.789629936218262, 'diag/pretanh_sat_frac': 0.06772867838541667}
{'training/total_steps': 98304, 'training/updates': 12, 'training/walltime': np.float64(89.35), 'training/update_time': np.float64(1.266), 'training/policy_pc_loss': 5.142772674560547, 'training/value_pc_loss': 0.06018860638141632, 'training/mean_value': -0.08740926533937454, 'training/mean_reward': -0.01691289246082306, 'training/mean_advantage_abs': 0.7898753881454468, 'diag/policy_grad_norm_max': 0.7699863910675049, 'diag/policy_grad_norm_mean': 0.7462974786758423, 'diag/value_explained_var': -0.4837007522583008, 'diag/log_std_mean': -0.030350854620337486, 'diag/log_std_min': -0.8488373160362244, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0299479179084301, 'diag/mu_abs_mean': 0.24799439311027527, 'diag/policy_drift_mean': 0.00015485809126403183, 'diag/policy_drift_max': 0.001023029093630612, 'diag/policy_kl_mean': 6.126341759227216e-06, 'diag/policy_kl_max': 3.3974647521972656e-05, 'diag/mu_target_mag_mean': 0.7412265539169312, 'diag/mu_target_mag_max': 14.995092391967773, 'diag/pretanh_sat_frac': 0.06671142578125}
{'training/total_steps': 106496, 'training/updates': 13, 'training/walltime': np.float64(90.632), 'training/update_time': np.float64(1.274), 'training/policy_pc_loss': 4.9429216384887695, 'training/value_pc_loss': 0.06056681275367737, 'training/mean_value': -0.08718276023864746, 'training/mean_reward': -0.015322895720601082, 'training/mean_advantage_abs': 0.7881923913955688, 'diag/policy_grad_norm_max': 0.7761732339859009, 'diag/policy_grad_norm_mean': 0.746328592300415, 'diag/value_explained_var': -0.4700746536254883, 'diag/log_std_mean': -0.029849980026483536, 'diag/log_std_min': -0.9107749462127686, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.03515625, 'diag/mu_abs_mean': 0.24917565286159515, 'diag/policy_drift_mean': 0.00014657160500064492, 'diag/policy_drift_max': 0.0010383978951722383, 'diag/policy_kl_mean': 6.195725291036069e-06, 'diag/policy_kl_max': 2.849102020263672e-05, 'diag/mu_target_mag_mean': 0.7415838241577148, 'diag/mu_target_mag_max': 16.21762466430664, 'diag/pretanh_sat_frac': 0.07029215494791667}
{'training/total_steps': 114688, 'training/updates': 14, 'training/walltime': np.float64(91.913), 'training/update_time': np.float64(1.274), 'training/policy_pc_loss': 4.866250514984131, 'training/value_pc_loss': 0.058948881924152374, 'training/mean_value': -0.08410802483558655, 'training/mean_reward': -0.014470625668764114, 'training/mean_advantage_abs': 0.7895830869674683, 'diag/policy_grad_norm_max': 0.766872763633728, 'diag/policy_grad_norm_mean': 0.745702862739563, 'diag/value_explained_var': -0.4928668737411499, 'diag/log_std_mean': -0.025538211688399315, 'diag/log_std_min': -0.9616191387176514, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0337727889418602, 'diag/mu_abs_mean': 0.24977266788482666, 'diag/policy_drift_mean': 0.00012279566726647317, 'diag/policy_drift_max': 0.0009880579309538007, 'diag/policy_kl_mean': 6.121423211880028e-06, 'diag/policy_kl_max': 3.057718276977539e-05, 'diag/mu_target_mag_mean': 0.7311770915985107, 'diag/mu_target_mag_max': 13.585444450378418, 'diag/pretanh_sat_frac': 0.0677490234375}
{'training/total_steps': 122880, 'training/updates': 15, 'training/walltime': np.float64(93.19), 'training/update_time': np.float64(1.268), 'training/policy_pc_loss': 4.846863746643066, 'training/value_pc_loss': 0.054104410111904144, 'training/mean_value': -0.0835149884223938, 'training/mean_reward': -0.012728782370686531, 'training/mean_advantage_abs': 0.7866116762161255, 'diag/policy_grad_norm_max': 0.8122960925102234, 'diag/policy_grad_norm_mean': 0.7391617298126221, 'diag/value_explained_var': -0.5209052562713623, 'diag/log_std_mean': -0.026310166344046593, 'diag/log_std_min': -0.965451717376709, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.031982421875, 'diag/mu_abs_mean': 0.2501920163631439, 'diag/policy_drift_mean': 0.00011637392890406772, 'diag/policy_drift_max': 0.0010419790633022785, 'diag/policy_kl_mean': 6.681322702206671e-06, 'diag/policy_kl_max': 3.248453140258789e-05, 'diag/mu_target_mag_mean': 0.7357721328735352, 'diag/mu_target_mag_max': 12.526033401489258, 'diag/pretanh_sat_frac': 0.071044921875}
{'training/total_steps': 131072, 'training/updates': 16, 'training/walltime': np.float64(94.471), 'training/update_time': np.float64(1.272), 'training/policy_pc_loss': 5.168132781982422, 'training/value_pc_loss': 0.05473696440458298, 'training/mean_value': -0.08839654922485352, 'training/mean_reward': -0.015187028795480728, 'training/mean_advantage_abs': 0.7901797294616699, 'diag/policy_grad_norm_max': 0.8046852946281433, 'diag/policy_grad_norm_mean': 0.7599546909332275, 'diag/value_explained_var': -0.6399674415588379, 'diag/log_std_mean': -0.026982491835951805, 'diag/log_std_min': -0.8421037197113037, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0315755233168602, 'diag/mu_abs_mean': 0.24453043937683105, 'diag/policy_drift_mean': 0.0001694753736956045, 'diag/policy_drift_max': 0.001403098227456212, 'diag/policy_kl_mean': 6.831556675024331e-06, 'diag/policy_kl_max': 3.361701965332031e-05, 'diag/mu_target_mag_mean': 0.7181798815727234, 'diag/mu_target_mag_max': 14.731964111328125, 'diag/pretanh_sat_frac': 0.0687255859375}
{'training/total_steps': 139264, 'training/updates': 17, 'training/walltime': np.float64(95.763), 'training/update_time': np.float64(1.285), 'training/policy_pc_loss': 5.007814407348633, 'training/value_pc_loss': 0.05365430936217308, 'training/mean_value': -0.09122293442487717, 'training/mean_reward': -0.013260400854051113, 'training/mean_advantage_abs': 0.7875458002090454, 'diag/policy_grad_norm_max': 0.7883222699165344, 'diag/policy_grad_norm_mean': 0.7512315511703491, 'diag/value_explained_var': -0.6297619342803955, 'diag/log_std_mean': -0.02677762880921364, 'diag/log_std_min': -0.9067707657814026, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0316569022834301, 'diag/mu_abs_mean': 0.24497950077056885, 'diag/policy_drift_mean': 0.00014425601693801582, 'diag/policy_drift_max': 0.0007708481280133128, 'diag/policy_kl_mean': 6.26985274720937e-06, 'diag/policy_kl_max': 3.1113624572753906e-05, 'diag/mu_target_mag_mean': 0.7333881258964539, 'diag/mu_target_mag_max': 12.360283851623535, 'diag/pretanh_sat_frac': 0.06636555989583333}
{'training/total_steps': 147456, 'training/updates': 18, 'training/walltime': np.float64(97.066), 'training/update_time': np.float64(1.294), 'training/policy_pc_loss': 4.838583946228027, 'training/value_pc_loss': 0.05573683977127075, 'training/mean_value': -0.08795356005430222, 'training/mean_reward': -0.014617795124650002, 'training/mean_advantage_abs': 0.7930795550346375, 'diag/policy_grad_norm_max': 0.7726063132286072, 'diag/policy_grad_norm_mean': 0.7478044033050537, 'diag/value_explained_var': -0.6340211629867554, 'diag/log_std_mean': -0.02892305515706539, 'diag/log_std_min': -0.8969520330429077, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0327962264418602, 'diag/mu_abs_mean': 0.24473202228546143, 'diag/policy_drift_mean': 0.00013690150808542967, 'diag/policy_drift_max': 0.0009376768139190972, 'diag/policy_kl_mean': 6.5899803303182125e-06, 'diag/policy_kl_max': 3.230571746826172e-05, 'diag/mu_target_mag_mean': 0.7130758166313171, 'diag/mu_target_mag_max': 12.257369995117188, 'diag/pretanh_sat_frac': 0.06573486328125}
{'training/total_steps': 155648, 'training/updates': 19, 'training/walltime': np.float64(98.36), 'training/update_time': np.float64(1.286), 'training/policy_pc_loss': 5.239938735961914, 'training/value_pc_loss': 0.05916416272521019, 'training/mean_value': -0.09179893136024475, 'training/mean_reward': -0.01619100570678711, 'training/mean_advantage_abs': 0.7860449552536011, 'diag/policy_grad_norm_max': 0.7922016382217407, 'diag/policy_grad_norm_mean': 0.7683697938919067, 'diag/value_explained_var': -0.6594635248184204, 'diag/log_std_mean': -0.031104307621717453, 'diag/log_std_min': -0.9745808839797974, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0302734375, 'diag/mu_abs_mean': 0.24912786483764648, 'diag/policy_drift_mean': 0.00011762703070417047, 'diag/policy_drift_max': 0.0006926386849954724, 'diag/policy_kl_mean': 7.390452083200216e-06, 'diag/policy_kl_max': 3.4809112548828125e-05, 'diag/mu_target_mag_mean': 0.7262153029441833, 'diag/mu_target_mag_max': 15.697347640991211, 'diag/pretanh_sat_frac': 0.0662841796875}
{'training/total_steps': 163840, 'training/updates': 20, 'training/walltime': np.float64(99.658), 'training/update_time': np.float64(1.29), 'training/policy_pc_loss': 5.051498889923096, 'training/value_pc_loss': 0.0552954226732254, 'training/mean_value': -0.09276527166366577, 'training/mean_reward': -0.016000952571630478, 'training/mean_advantage_abs': 0.7932606935501099, 'diag/policy_grad_norm_max': 0.80279141664505, 'diag/policy_grad_norm_mean': 0.7718548774719238, 'diag/value_explained_var': -0.7002999782562256, 'diag/log_std_mean': -0.030536923557519913, 'diag/log_std_min': -0.8981061577796936, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.02742513082921505, 'diag/mu_abs_mean': 0.2455834448337555, 'diag/policy_drift_mean': 0.00013546303671319038, 'diag/policy_drift_max': 0.0007823168416507542, 'diag/policy_kl_mean': 7.3670962592586875e-06, 'diag/policy_kl_max': 3.540515899658203e-05, 'diag/mu_target_mag_mean': 0.7253752946853638, 'diag/mu_target_mag_max': 13.269686698913574, 'diag/pretanh_sat_frac': 0.06636555989583333}
{'eval/num_episodes': 10, 'eval/mean_score': np.float64(-10.4768), 'eval/std_score': np.float64(0.9541), 'eval/mean_episode_length': np.float64(1000.0), 'eval/eval_time': np.float64(14.342)}
